╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧╗тпшлn╕Їд@мq61~90╕╣,26.64,жэ,,,1060320,дgжa1л╪кл1иожь1,дQд╗╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050325,195.74,3,2,2,ж│,ж│,18460000,98231,йY╣Dенн▒,21.05,1300000,,RPXRMLSJNHMFFBH07CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧╗тпшлn╕Їд@мq61~90╕╣,30.14,жэ,,,1060320,дgжa1л╪кл1иожь2,дQдG╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050325,239.82,3,2,2,ж│,ж│,22580000,102064,йY╣Dенн▒,42.1,2400000,,RPPSMLSJNHMFFBH98CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧╗тпшлn╕Їд@мq61~90╕╣,30.14,жэ,,,1060320,дgжa1л╪кл1иожь2,дQдн╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050325,239.82,3,2,2,ж│,ж│,22680000,103581,йY╣Dенн▒,42.1,2200000,,RPRSMLSJNHMFFBH56CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧╗тпшлn╕Їд@мq61~90╕╣,27.34,жэ,,,1060320,дgжa1л╪кл1иожь2,дQ╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050325,216.48000000000002,3,2,2,ж│,ж│,19880000,101388,йY╣Dенн▒,42.1,2200000,,RPSSMLSJNHMFFBH66CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧к°мK╕Ї91~120╕╣,11.4,жэ,,,1060410,дgжa1л╪кл1иожь1,дC╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890526,140.97,3,2,2,ж│,ж│,2800000,19862,йY╣Dенн▒,0.0,0,,RPRNMLTJNHMFFBH78CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,10.53,жэ,,,1060418,дgжa1л╪кл1иожь0,д╗╝h,дQд@╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,52.21000000000001,0,0,0,ж│,ж│,3550000,67995,,0.0,0,,RPPPMLTJNHMFFBH78CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,10.55,жэ,,,1060418,дgжa1л╪кл1иожь0,дн╝h,дQдG╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,52.22,0,0,0,ж│,ж│,3430000,65684,,0.0,0,,RPQPMLTJNHMFFBH88CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,10.55,жэ,,,1060418,дgжa1л╪кл1иожь0,д╗╝h,дQдG╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,52.22,0,0,0,ж│,ж│,3350000,64152,,0.0,0,,RPRPMLTJNHMFFBH98CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,10.53,жэ,,,1060418,дgжa1л╪кл1иожь0,д╗╝h,дQд@╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,52.21000000000001,0,0,0,ж│,ж│,3650000,69910,,0.0,0,,RPWOMLTJNHMFFBH76CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧дх┤╝╕Ї151~180╕╣,50.02,жэ,,,1060112,дgжa1л╪кл2иожь1,дG╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1000601,304.49,4,2,3,ж│,ж│,23000000,75536,йY╣Dенн▒,59.63,0,,RPPPMLKKNHMFFBH97CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧║aе┴лn╕Ї260л╤61~90╕╣,120.07,жэ,,,1060412,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0831006,246.42,6,2,3,ж│,╡L,6750000,27392,,0.0,0,,RPTQMLMKNHMFFBH68CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└sйг╕ЇдTмq620л╤14з╦1~30╕╣,90.56,жэ,,,1060331,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0660725,89.24,4,2,2,ж│,╡L,7200000,80681,,0.0,0,,RPXOMLPKNHMFFBH56CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дOжце_╡є131л╤1~30╕╣,22.4,жэ,,,1060330,дgжa1л╪кл1иожь0,д@╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700811,98.4,5,0,5,ж│,╡L,6370000,64736,,0.0,0,,RPVRMLQKNHMFFBH76CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq300л╤1~30╕╣,8.11,жэ,,,1060416,дgжa2л╪кл1иожь1,дE╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1000628,110.56,3,2,2,ж│,ж│,7280000,65847,йY╣Dенн▒,13.35,0,,RPSOMLOLNHMFFBH68CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧лс╝dдG╕Ї227л╤1~30╕╣,10.3,░╙,,,1060328,дgжa1л╪кл1иожь0,дG╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0910516,94.97,3,2,2,ж│,ж│,3650000,38433,,0.0,0,,RPUOMLOLNHMFFBH88CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧╖sдддG╡є10л╤1~30╕╣,29.64,жэ,,,1060329,дgжa1л╪кл1иожь1,дн╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1041208,185.37,3,2,2,ж│,ж│,12370000,66731,йY╣Dенн▒,40.68,0,,RPWOMLPLNHMFFBH56CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧╖sдддG╡є10л╤1~30╕╣,30.01,жэ,,,1060329,дgжa1л╪кл1иожь1,дT╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1041208,187.16,3,2,2,ж│,ж│,13800000,73734,йY╣Dенн▒,40.68,0,1.еHдWд║оeи╠┼vзQдHдз╢R╜цл┤м∙о╤╡n┐¤бC2.е╗дсе]зt╕╦цCзNоЁбBоaиудгеiйюилдзйTйwклбC,RPOPMLPLNHMFFBH48CA
└s╝ц░╧,дgжa,нт╢│мq361~390жa╕╣,109.32,╣A,,,1060304,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2850000,26070,,0.0,0,,RPRNMLLJNHMFFCH08CA
дj╖╦░╧,дgжa,е╨д▀дlмqдWе╨д▀дlдpмq211~240жa╕╣,134.75,,н╖┤║░╧,╣Aкке╬жa,1051212,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,390775,2900,,0.0,0,╖ю╣sжaй╬ж│жXи╓и╧е╬дзецйЎбC,RPTNMLMJNHMFFCH38CA
└s╝ц░╧,дgжa,дTмвдЇмq721~750жa╕╣,237.0,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060407,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4880000,20591,,0.0,0,,RPVNMLMJNHMFFCH58CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧дjйў╕Їд@мq76л╤12з╦1~30╕╣,85.33,жэ,,,1060318,дgжa1л╪кл2иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,игифеL╡n░Oи╞╢╡,0950721,312.54,5,2,3,ж│,ж│,15380000,49208,,0.0,0,,RPRNMLNJNHMFFCH28CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧ж╩ж~╕Ї1~30╕╣,83.28,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060331,дgжa2л╪кл3иожь0,е■,е|╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0860626,297.57,4,2,3,ж│,ж│,10560000,35487,,0.0,0,,RPOOMLNJNHMFFCH08CA
дj╖╦░╧,дgжa,д║м]мqдUоrдpмq361~390жa╕╣,610.0,,н╖┤║░╧,╣Aкке╬жa,1060329,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4340000,7115,,0.0,0,,RPTPMLNJNHMFFCH68CA
дj╖╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╖╦░╧д╢╣╪╕Ї566л╤25з╦181~210╕╣,50.37,жэ,,,1060412,дgжa1л╪кл1иожь1,д@╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040731,213.78,3,1,2,ж│,ж│,11600000,59551,йY╣Dенн▒,35.78,1000000,,RPQNMLOJNHMFFCH28CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧ж╩ж~дG╡є31~60╕╣,36.34,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060406,дgжa2л╪кл3иожь1,дQдG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860626,151.78,3,2,2,ж│,ж│,4650000,30636,йY╣Dенн▒,0.0,0,,RPTNMLPJNHMFFCH68CA
дj╖╦░╧,дgжa,д║м]мqдUоrдpмq271~300жa╕╣,331.5,,н╖┤║░╧,╣Aкке╬жa,1060319,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2500000,7541,,0.0,0,,RPPNMLSJNHMFFCH58CA
дj╖╦░╧,й╨жa(дgжa+л╪кл),оч╢щелдj╖╦░╧е█╢щ╕Ї233л╤13з╦1█┴1~30╕╣,71.38,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060330,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0830616,218.75,4,3,3,ж│,╡L,5000000,22857,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPTNMLTJNHMFFCH09CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧дTидкL╡є1~30╕╣,24.93,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060327,дgжa1л╪кл1иожь1,дQе|╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050825,127.22,2,2,1,ж│,ж│,5300000,41318,йY╣Dенн▒,27.99,1200000,,RPQNMLLKNHMFFCH08CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧дTидкL╡є1~30╕╣,20.74,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060327,дgжa1л╪кл1иожь1,дT╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050825,110.78999999999999,2,2,1,ж│,ж│,4800000,44082,йY╣Dенн▒,27.99,1150000,,RPRNMLLKNHMFFCH18CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧дд┬╫╕Ї533л╤3з╦2█┴1~30╕╣,23.91,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060418,дgжa4л╪кл1иожь0,дG╝h,дG╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,е[▒j┐j│y,0670804,36.6,1,1,1,ж│,╡L,450000,12295,,0.0,0,,RPSOMLQKNHMFFCH88CA
└s╝ц░╧,дgжa,дTкLмq601~630жa╕╣,855.8,,д@пы╣A╖~░╧,╣Aкке╬жa,1060420,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5000000,5842,,0.0,0,,RPWNMLMLNHMFFCH88CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧└sжwдG╡є1~30╕╣,38.09,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060327,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0701126,55.79,3,2,2,ж│,╡L,703896,12617,,0.0,0,дG┐╦╡еецйЎ,RPXNMLNLNHMFFCH09CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧░к╖илn╕Ї98л╤1~30╕╣,128.19,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060317,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0681210,97.76,3,2,2,ж│,╡L,1351228,13822,,0.0,0,дG┐╦╡еецйЎ,RPOOMLNLNHMFFCH28CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧е┴▒┌╕Ї312л╤31~60╕╣,27.69,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060329,дgжa1л╪кл1иожь0,дG╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830114,115.89000000000001,2,2,2,ж│,╡L,3650000,31495,,0.0,0,,RPPOMLNLNHMFFCH38CA
└s╝ц░╧,дgжa,нт╢│мq421~450жa╕╣,113.33,╣A,,,1060328,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2000000,17648,,0.0,0,,RPVOMLNLNHMFFCH98CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧╖s╣A╡є571~600╕╣,20.3,жэ,,,1060410,дgжa1л╪кл1иожь1,дK╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0940705,148.04000000000002,3,2,2,ж│,ж│,5350000,36139,йY╣Dенн▒,0.0,0,,RPWNMLLJNHMFFDH68CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧▒Ў╖р╕ЇдGмq31~60╕╣,22.82,жэ,,,1060421,дgжa1л╪кл1иожь1,д╗╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050811,141.76,3,1,2,ж│,ж│,5750000,40182,йY╣Dенн▒,27.28,1150000,,RPOOMLMJNHMFFDH08CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧▒Ў╖р╕ЇдGмq61~90╕╣,19.22,жэ,,,1060421,дgжa1л╪кл1иожь1,д╗╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050811,121.49000000000001,2,1,1,ж│,ж│,4850000,38977,йY╣Dенн▒,25.28,1100000,,RPQOMLMJNHMFFDH28CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧╖и┤Є╕Їе|мq515л╤5з╦1~30╕╣,83.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060408,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0710213,36.3,3,1,3,ж│,╡L,5700000,157025,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPVOMLMJNHMFFDH78CA
╖sл╬░╧,дgжa,╖sмwмq301~330жa╕╣,286.09,ифеL,,,1060320,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10006530,34977,,0.0,0,,RPRPMLMJNHMFFDH48CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧▒Ў╖р╕ЇдGмq166л╤1~30╕╣,13.81,жэ,,,1060327,дgжa1л╪кл1иожь0,дK╝h,дQ╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0960104,70.69,1,1,1,ж│,ж│,2475000,35012,,0.0,0,,RPSPMLMJNHMFFDH58CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧╖s▒ЎдE╡є31~60╕╣,72.65,жэ,,,1060316,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040807,210.52,4,2,3,ж│,╡L,10200000,48451,,0.0,0,,RPPNMLNJNHMFFDH18CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧е┴▒┌╕Їднмq147л╤31~60╕╣,27.39,жэ,,,1060321,дgжa1л╪кл1иожь1,е|╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1040519,147.92000000000002,2,2,1,ж│,ж│,6450000,45510,йY╣Dенн▒,33.66,1250000,,RPROMLNJNHMFFDH48CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧е├м№╕Ї445л╤22з╦1~30╕╣,20.94,жэ,,,1060322,дgжa1л╪кл1иожь0,дT╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0810923,102.56,2,2,2,ж│,ж│,2400000,23401,,0.0,0,,RPVOMLNJNHMFFDH88CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧╖s╣A╡є331~360╕╣,19.61,жэ,,,1060323,дgжa1л╪кл1иожь0,дK╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860911,142.19,3,2,2,ж│,ж│,3410000,23982,,0.0,0,,RPWOMLNJNHMFFDH98CA
╖и▒Ў░╧,дgжa,е┴ж│мq1021~1050жa╕╣,405.95,,пSйw╣A╖~░╧,╣Aкке╬жa,1060323,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6000000,14780,,0.0,0,дgжaдWе╝лOжsл╪клд@и╓▓╛┬р,RPOOMLSJNHMFFDH68CA
╖sл╬░╧,дgжa,░кмwмq301~330жa╕╣,210.62,╣A,,,1060218,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2000000,9496,,0.0,0,,RPTNMLSJNHMFFDH09CA
╖sл╬░╧,дgжa,░кмwмq301~330жa╕╣,80.23,ифеL,,,1060218,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,639100,7966,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPWNMLSJNHMFFDH76CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧кўдs╡є275л╤1~30╕╣,17.87,жэ,,,1060421,дgжa1л╪кл1иожь1,дE╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050901,132.3,2,2,2,ж│,ж│,5550000,44308,йY╣Dенн▒,36.38,1300000,,RPSNMLLKNHMFFDH38CA
╖sл╬░╧,й╨жa(дgжa+л╪кл),оч╢щел╖sл╬░╧дддsкF╕ЇдGмq535л╤1~30╕╣,31.27,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060413,дgжa2л╪кл1иожь0,дG╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050509,114.36,3,1,2,ж│,ж│,4950000,43284,,0.0,0,,RPPNMLPKNHMFFDH48CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧┤Iе┴╡є661~690╕╣,92.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060331,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0701201,104.16,3,2,2,ж│,╡L,3000000,28802,,0.0,0,,RPROMLMLNHMFFDH58CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧кўдs╡є275л╤1~30╕╣,23.62,жэ,,,1060412,дgжa1л╪кл1иожь1,дK╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050901,166.55,3,2,2,ж│,ж│,6300000,40716,йY╣Dенн▒,36.38,1000000,,RPRNMLNLNHMFFDH58CA
╖и▒Ў░╧,дgжa,дjенмq601~630жa╕╣,118.54,ифеL,,,1060410,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,318000,2683,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPPOMLTKNHMFFDH98CA
╖и▒Ў░╧,дgжa,дjенмq601~630жa╕╣,118.66,ифеL,,,1060401,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,318000,2680,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPXNMLTKNHMFFDH07CA
─кж╦░╧,дgжa,лnоr╝qдfмq┐╗дlнэдpмq61~90жa╕╣,713.88,дu,,,1060217,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,38880000,54463,,0.0,0,,RPTOMLMJNHMFFEH68CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧лnдs╕Їд@мq31~60╕╣,9.68,жэ,,,1060304,дgжa1л╪кл1иожь1,дQдT╝h,дGдQ╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840925,151.24,3,2,2,ж│,ж│,6700000,44300,йY╣Dенн▒,0.0,0,,RPVOMLTJNHMFFEH96CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧лnдs╕Їд@мq61~90╕╣,7.56,жэ,,,1060331,дgжa1л╪кл1иожь1,е|╝h,дGдQ╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840811,122.52000000000001,2,1,2,ж│,ж│,4420000,36076,йY╣Dенн▒,0.0,0,,RPWOMLTJNHMFFEH07CA
дj╢щ░╧,дgжa,е╨д▀дlмqе╨д▀дlдpмq61~90жa╕╣,2267.33,╣A,,,1060125,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,24000000,10585,,0.0,0,,RPWNMLLKNHMFFEH88CA
дj╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелдj╢щ░╧ж█е▀дT╡є61~90╕╣,18.47,,дu╖~░╧,дB║╪л╪┐vе╬жa,1060402,дgжa1л╪кл1иожь0,дT╝h,дн╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050316,71.98,2,2,2,ж│,ж│,4450000,61823,,0.0,0,,RPPOMLLKNHMFFEH28CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧╖sе═╕Ї452л╤1~30╕╣,102.66,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060409,дgжa1л╪кл1иожь1,е■,дн╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0950921,240.34,5,2,3,ж│,ж│,11000000,45768,д@╝╙енн▒,0.0,0,,RPQPMLMKNHMFFEH58CA
дj╢щ░╧,иожь,оч╢щелдj╢щ░╧дj╞[╕Ї601~630╕╣,0.12,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060405,дgжa0л╪кл0иожь1,,,ифеL,,,,29.58,0,0,0,ж│,╡L,270000,,ифеL,29.58,270000,,RPQNMLSKNHMFFEH98CA
дj╢щ░╧,иожь,оч╢щелдj╢щ░╧дj╞[╕Ї601~630╕╣,0.12,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060410,дgжa0л╪кл0иожь1,,,ифеL,,,,29.58,0,0,0,ж│,ж│,270000,,ифеL,29.58,270000,,RPRNMLSKNHMFFEH09CA
дj╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелдj╢щ░╧оHд▀и╜16╛Fо№┬╫йY1~30╕╣,109.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060415,дgжa1л╪кл1иожь0,е■,д@╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0860430,63.21,2,1,1,ж│,╡L,1897100,30013,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPSNMLSKNHMFFEH56CA
