¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï©¾©ú«n¸ô1081~1110¸¹,21.46,¦í,,,1030501,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060213,176.66,3,2,2,¦³,¦³,12000000,71335,©Y¹D¥­­±,23.86,1100000,,RPXNMLMKNHMFFAB08CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï©¾©ú«n¸ô1081~1110¸¹,21.43,¦í,,,1030701,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060213,176.4,3,2,2,¦³,¦³,12500000,74079,©Y¹D¥­­±,23.86,1200000,,RPOOMLMKNHMFFAB27CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°ÏºÖ¥Ð¤Gµó1~30¸¹,20.55,¦í,,,1060101,¤g¦a2«Øª«2¨®¦ì1,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051212,163.7,3,2,2,¦³,¦³,11290000,77437,©Y¹D¥­­±,33.4,1200000,,RPXPMLMKNHMFFAB28CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤å¤ß«n¸ô931~960¸¹,20.55,¦í,,,1060301,¤g¦a2«Øª«2¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051212,163.25,3,2,2,¦³,¦³,11250000,77397,©Y¹D¥­­±,33.4,1200000,,RPOQMLMKNHMFFAB47CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°ÏºÖ¥Ð¤Gµó1~30¸¹,21.89,¦í,,,1060301,¤g¦a2«Øª«2¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051212,169.82,3,2,2,¦³,¦³,11680000,76822,©Y¹D¥­­±,33.4,1200000,,RPPQMLMKNHMFFAB57CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,18.97,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,122.89,2,2,1,¦³,¦³,7480000,60867,©Y¹D¾÷±ñ,16.2,0,,RPRNMLNKNHMFFAB57CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï©¾©ú«n¸ô1081~1110¸¹,27.0,¦í,,,1030201,¤g¦a1«Øª«1¨®¦ì2,¤C¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060213,230.11,3,2,2,¦³,¦³,14950000,70271,©Y¹D¥­­±,44.4,1900000,,RPUPMLQKNHMFFAB38CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï©¾©ú«n¸ô1081~1110¸¹,21.24,¦í,,,1030201,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060213,174.93,3,2,2,¦³,¦³,12050000,72483,©Y¹D¥­­±,23.86,1100000,,RPXPMLQKNHMFFAB68CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï«n©M¸ô151~180¸¹,7.34,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840315,108.62,3,2,2,¦³,¦³,4800000,44191,©Y¹D¾÷±ñ,0.0,550000,,RPROMLQKNHMFFAB97CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï´Iºaµó31~60¸¹,34.54,¦í,,,1060301,¤g¦a2«Øª«1¨®¦ì0,¤Q¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0890815,160.2,3,2,2,¦³,µL,6000000,37453,,0.0,0,,RPPNMLTKNHMFFAB97CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°Ï¤Q¥Ò¸ô391~420¸¹,11.6,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830702,93.51,3,2,2,¦³,¦³,4000000,42776,©Y¹D¾÷±ñ,0.0,0,,RPXNMLTKNHMFFAB78CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï¤j¤½µó17«Ñ5§Ë1~30¸¹,54.0,°Ó,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,,34.65,2,2,1,¦³,µL,2880000,83117,,0.0,0,,RPQNMLKLNHMFFAB27CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤­Åv¦è¤»µó32«Ñ1~30¸¹,23.87,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0901008,151.66,3,2,2,¦³,¦³,7700000,50771,,0.0,0,,RPTRMLQLNHMFFAB58CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï°·¦æ¸ô1~30¸¹,22.99,¦í,,,1060301,¤g¦a6«Øª«1¨®¦ì0,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0690111,120.29,3,2,2,¦³,µL,3600000,29928,,0.0,0,,RPQNMLMJNHMFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªF¤s¸ô¤@¬q121~150¸¹,9.64,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860628,97.52,3,2,2,¦³,¦³,4600000,47170,¤É­°¾÷±ñ,0.0,0,,RPWNMLMJNHMFFBB97CA
¥_°Ï,¤g¦a,¿à­í‚»¬q61~90¦a¸¹,42.0,¨ä¥L,,,1060301,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1320000,31429,,0.0,0,,RPRNMLOJNHMFFBB67CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤Ó­ì¸ô¤T¬q1351~1380¸¹,21.21,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041228,147.36,3,2,2,¦³,¦³,6400000,43431,©Y¹D¥­­±,0.0,0,,RPTOMLOJNHMFFBB97CA
¥_¤Ù°Ï,¤g¦a,øÊ·s¥­¬q61~90¦a¸¹,408.0,¦í,,,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,72310000,177230,,0.0,0,,RPTOMLNJNHMFFBB87CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏÂ×¼Ö¸ô17«Ñ18§Ë61~90¸¹,85.0,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0690201,117.54,4,2,3,¦³,µL,8100000,68913,,0.0,0,,RPQPMLPJNHMFFBB87CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï­ì¤lµó61~90¸¹,11.14,°Ó,,,1060401,¤g¦a2«Øª«1¨®¦ì0,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811205,79.61,2,2,2,¦³,¦³,3450000,43336,,0.0,0,,RPSQMLPJNHMFFBB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô533«Ñ31~60¸¹,103.78,¦í,,,1060301,¤g¦a5«Øª«3¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0880907,217.9,4,3,4,¦³,¦³,13127230,60244,,0.0,0,,RPPOMLSJNHMFFBB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤¤²M¸ô¤G¬q808«Ñ1~30¸¹,9.78,¦í,,,1060401,¤g¦a3«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820924,128.9,3,2,2,¦³,¦³,6000000,46548,©Y¹D¾÷±ñ,17.49,0,,RPXOMLSJNHMFFBB78CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¿ñ¹ç¸ô¤@¬q357«Ñ1~30¸¹,33.18,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050204,174.06,3,2,2,¦³,¦³,10500000,64889,©Y¹D¥­­±,33.82,1400000,,RPTPMLTJNHMFFBB58CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï©¾¤ÓªF¸ô91~120¸¹,5.81,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800930,39.33,1,0,1,¦³,¦³,1250000,31782,,0.0,0,,RPTNMLTJNHMFFBB38CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï±R¼w¤»¸ô1~30¸¹,26.12,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì2,¤Q¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820831,157.2,3,2,2,¦³,¦³,8100000,51527,©Y¹D¾÷±ñ,0.0,0,,RPRNMLKKNHMFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©M¶¶¸ô421~450¸¹,24.8,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041104,167.38,3,2,2,¦³,¦³,8850000,52874,©Y¹D¥­­±,26.44,0,,RPUPMLKKNHMFFBB87CA
¥_°Ï,¤g¦a,°®·¾¤l¬q91~120¦a¸¹,79.0,¦í,,,1060301,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10514900,133100,,0.0,0,,RPPQMLKKNHMFFBB47CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦w¶¶¥|µó1~30¸¹,24.08,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0790303,154.06,4,2,2,¦³,¦³,6580000,42711,©Y¹D¾÷±ñ,0.0,800000,,RPURMLKKNHMFFBB08CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ¦Ë¤­¸ô¤G¬q181~210¸¹,17.02,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020927,152.13,3,2,2,¦³,¦³,7800000,53663,©Y¹D¾÷±ñ,17.96,600000,,RPQPMLLKNHMFFBB57CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤T¥ÒªFµó211~240¸¹,170.61,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031008,392.25,6,3,7,¦³,µL,43980000,112122,,0.0,0,,RPQNMLMKNHMFFBB47CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¥_¤Ù°ÏªF¤s¸ô¤@¬q218«Ñ6¤§7§Ë1~30¸¹,22.51,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801028,139.67,4,2,2,¦³,¦³,5460000,39092,,0.0,0,,RPSOMLLKNHMFFBB67CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï°¢¦è¤­µó1~30¸¹,19.9,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820619,113.63,3,2,2,¦³,¦³,5000000,44002,©Y¹D¾÷±ñ,0.0,0,,RPXOMLQKNHMFFBB68CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¬h¤t¦è¸ô¥|¬q1~30¸¹,9.15,¦í,,,1060301,¤g¦a6«Øª«1¨®¦ì0,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740713,98.46,3,2,2,¦³,¦³,5200000,52813,,0.0,0,,RPPQMLRKNHMFFBB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤¤²M¸ô¤G¬q421~450¸¹,19.42,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0721028,78.18,2,2,1,¦³,µL,3800000,48606,,0.0,0,¦³¹q±è,RPXNMLSKNHMFFBB78CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤Ó­ì¸ô¤G¬q181«Ñ1§Ë1~30¸¹,63.85,¦í,,,1060401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740216,114.99,3,2,2,¦³,µL,3120000,27133,,0.0,0,¤G¿Ëµ¥¥æ©ö,RPOPMLTKNHMFFBB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï³¯¥­¸ô121~150¸¹,30.98,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¤­¼h¡A§¨¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0871216,206.12,6,3,4,¦³,µL,13800000,66951,,0.0,0,¦³¹q±è,RPURMLTKNHMFFBB98CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï±R¼w¤G¸ô¤G¬q211~240¸¹,22.62,°Ó,,,1030601,¤g¦a1«Øª«1¨®¦ì2,¤K¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051118,232.14,3,2,2,¦³,¦³,15260000,74240,©Y¹D¥­­±,62.96,2700000,,RPUNMLKLNHMFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï©M²»¤Cµó61~90¸¹,174.99,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030924,367.16,4,3,5,¦³,µL,36000000,98050,,0.0,0,¥þ´É§¡¬°¥b¤ò­F«Î,RPXOMLMLNHMFFBB38CA
¥_¤Ù°Ï,¤g¦a,¤¯¬ü¬q481~510¦a¸¹,1078.2,¦í,,,1050601,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,55770000,51725,,0.0,0,,RPXNMLNLNHMFFBB38CA
¥_¤Ù°Ï,¤g¦a,¥­¥Ð¬q961~990¦a¸¹,323.0,¦í,,,1051201,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,14535000,45000,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPOOMLNLNHMFFBB57CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤Ñ²»µó241~270¸¹,121.0,¦í,,,1060301,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¤u°Ó¥Î,¥[±j¿j³y,0700202,117.8,0,2,3,¦³,µL,10300000,87436,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«©Ò¦³Åv¤H¤G¤H,RPTOMLOLNHMFFBB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô91~120¸¹,29.91,¦í,,,1040501,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060308,180.31,3,2,2,¦³,¦³,13040000,76320,©Y¹D¥­­±,27.14,1350000,,RPUPMLOLNHMFFBB38CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô61~90¸¹,31.68,¦í,,,1050801,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060308,189.7,3,2,2,¦³,¦³,14500000,81508,©Y¹D¥­­±,27.14,1250000,,RPVPMLOLNHMFFBB48CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô61~90¸¹,35.15,¦í,,,1040501,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060308,205.74,4,2,2,¦³,¦³,15400000,77807,©Y¹D¥­­±,23.88,1250000,,RPXPMLOLNHMFFBB68CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô61~90¸¹,31.03,¦í,,,1040501,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060308,186.31,3,2,2,¦³,¦³,14690000,84124,©Y¹D¥­­±,27.14,1300000,,RPOQMLOLNHMFFBB87CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô61~90¸¹,35.33,¦í,,,1060101,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060308,209.01,4,2,2,¦³,¦³,15300000,76703,©Y¹D¥­­±,27.14,1350000,,RPPQMLOLNHMFFBB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô61~90¸¹,35.15,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060308,205.74,4,2,2,¦³,¦³,15750000,79732,©Y¹D¥­­±,23.88,1250000,,RPQQMLOLNHMFFBB08CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô61~90¸¹,31.68,¦í,,,1040601,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060308,189.7,3,2,2,¦³,¦³,15300000,85199,©Y¹D¥­­±,27.14,1450000,,RPRQMLOLNHMFFBB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô61~90¸¹,36.39,¦í,,,1040501,¤g¦a1«Øª«1¨®¦ì2,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060308,236.15,4,2,2,¦³,¦³,17560000,80607,©Y¹D¥­­±,54.28,2900000,,RPUQMLPLNHMFFBB58CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô91~120¸¹,30.13,¦í,,,1040501,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060308,181.42000000000002,3,2,2,¦³,¦³,13790000,80633,©Y¹D¥­­±,27.14,1350000,,RPWQMLPLNHMFFBB78CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô61~90¸¹,36.39,¦í,,,1050301,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060308,236.15,4,2,2,¦³,¦³,17080000,79067,©Y¹D¥­­±,54.28,2700000,,RPXQMLPLNHMFFBB88CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô61~90¸¹,31.03,¦í,,,1040501,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060308,186.31,3,2,2,¦³,¦³,14780000,84375,©Y¹D¥­­±,27.14,1350000,,RPQRMLPLNHMFFBB28CA
